Amount,Merchant,Category,CardType,Location,Time,FraudFlag,HighAmountFlag,IsNightTransaction,MerchantRisk,CardRisk
19055,OnlineMall,Electronics,VirtualCard,Ibadan,15:00,0,0,0,1,1
32130,OnlineMall,Groceries,Visa,PortHarcourt,07:00,0,0,0,1,0
11757,LuxuryStore,Travel,Mastercard,Kano,15:30,0,0,0,1,0
11351,ShopY,Luxury,Visa,Lagos,11:00,0,0,0,0,0
7621,ElectroMart,Travel,Visa,Lagos,01:30,0,0,1,0,0
35189,ElectroMart,Gaming,Visa,Enugu,05:30,0,0,1,0,0
8297,PharmaCare,Travel,Mastercard,Lagos,17:30,0,0,0,0,0
9100,PharmaCare,Groceries,Visa,Lagos,20:30,0,0,0,0,0
39384,OnlineMall,Luxury,VirtualCard,Lagos,14:00,0,0,0,1,1
10109,PharmaCare,Electronics,Visa,PortHarcourt,10:00,0,0,0,0,0
393274,ShopY,Luxury,Mastercard,Lagos,08:00,1,1,0,0,1
45590,ShopY,Gaming,Mastercard,Enugu,20:00,0,0,0,0,0
81931,ElectroMart,Gaming,Mastercard,Abuja,05:00,0,0,1,0,0
6192,ShopX,Electronics,Visa,Enugu,07:00,0,0,0,0,0
47982,OnlineMall,Healthcare,Mastercard,Kano,23:30,0,0,1,1,0
1961,ShopX,Electronics,Visa,PortHarcourt,22:30,0,0,1,0,0
24672,PharmaCare,Gaming,Visa,Kano,13:00,0,0,0,0,0
46467,LuxuryStore,Gaming,Visa,Lagos,11:00,0,0,0,1,0
175466,PharmaCare,Healthcare,Mastercard,Enugu,18:00,0,0,0,0,0
44927,ElectroMart,Healthcare,Visa,Kano,09:30,0,0,0,0,0
5367,PharmaCare,Groceries,Visa,Ibadan,11:00,0,0,0,0,0
789465,PharmaCare,Gaming,Mastercard,PortHarcourt,19:30,1,1,0,0,1
12295,ElectroMart,Travel,Mastercard,PortHarcourt,02:00,0,0,1,0,0
16179,ShopY,Healthcare,Visa,Abuja,18:00,0,0,0,0,0
7977,PharmaCare,Electronics,Visa,Ibadan,03:00,0,0,1,0,0
199163,ShopY,Luxury,Visa,PortHarcourt,07:00,0,0,0,0,0
17610,ElectroMart,Gaming,Visa,Lagos,08:00,0,0,0,0,0
2715,OnlineMall,Travel,Mastercard,Lagos,07:00,0,0,0,1,0
17964,ShopX,Luxury,VirtualCard,Abuja,23:30,0,0,1,0,1
41885,PharmaCare,Travel,Mastercard,PortHarcourt,17:00,0,0,0,0,0
14716,ElectroMart,Healthcare,Visa,Ibadan,08:30,0,0,0,0,0
32897,ElectroMart,Healthcare,Mastercard,Kano,17:00,0,0,0,0,0
48258,OnlineMall,Healthcare,Visa,Lagos,00:00,0,0,1,1,0
39041,OnlineMall,Electronics,Visa,Ibadan,17:00,0,0,0,1,0
92255,ShopY,Travel,Visa,Ibadan,22:00,0,0,1,0,0
33392,ShopY,Travel,Visa,Lagos,00:00,0,0,1,0,0
10128,PharmaCare,Electronics,Visa,Ibadan,20:30,0,0,0,0,0
1550,LuxuryStore,Travel,Visa,Abuja,04:00,0,0,1,1,0
12813,LuxuryStore,Luxury,Visa,Lagos,12:30,0,0,0,1,0
174978,ShopX,Luxury,Mastercard,Ibadan,16:00,0,0,0,0,0
26460,OnlineMall,Groceries,Mastercard,Lagos,18:00,0,0,0,1,0
310092,ElectroMart,Electronics,Mastercard,Ibadan,10:00,1,1,0,1,1
41727,PharmaCare,Gaming,Visa,Abuja,14:00,0,0,0,0,0
32519,ShopX,Gaming,VirtualCard,Enugu,20:30,0,0,0,0,1
420984,ElectroMart,Luxury,Visa,Abuja,09:00,1,1,0,1,0
30396,LuxuryStore,Groceries,Mastercard,Kano,00:30,0,0,1,1,0
16655,OnlineMall,Gaming,Visa,Enugu,00:30,0,0,1,1,0
34427,ElectroMart,Electronics,Mastercard,Abuja,08:00,0,0,0,0,0
794898,LuxuryStore,Luxury,Visa,Lagos,16:30,1,1,0,1,0
47513,ShopY,Luxury,Mastercard,Lagos,13:00,0,0,0,0,0
14910,ShopY,Groceries,Visa,PortHarcourt,14:00,0,0,0,0,0
6925,PharmaCare,Electronics,Mastercard,Abuja,15:30,0,0,0,0,0
38490,LuxuryStore,Groceries,Mastercard,Enugu,01:00,0,0,1,1,0
13324,PharmaCare,Electronics,Visa,Abuja,02:30,0,0,1,0,0
43130,OnlineMall,Travel,Visa,Kano,10:00,0,0,0,1,0
28379,ShopX,Gaming,Visa,Abuja,00:00,0,0,1,0,0
72975,ShopX,Healthcare,Mastercard,Lagos,12:00,0,0,0,0,0
33148,LuxuryStore,Travel,Visa,Kano,06:30,0,0,0,1,0
35953,ShopY,Travel,Visa,Abuja,22:00,0,0,1,0,0
377630,OnlineMall,Electronics,Visa,Kano,13:00,1,1,0,1,0
27561,OnlineMall,Electronics,Visa,Kano,07:30,0,0,0,1,0
32396,ElectroMart,Electronics,Mastercard,PortHarcourt,08:30,0,0,0,0,0
37656,ShopY,Gaming,Mastercard,PortHarcourt,12:00,0,0,0,0,0
141629,ElectroMart,Electronics,Visa,Lagos,02:00,0,0,1,0,0
18267,ShopX,Luxury,Mastercard,Kano,12:00,0,0,0,0,0
6809,OnlineMall,Groceries,Visa,Kano,17:30,0,0,0,1,0
18893,OnlineMall,Travel,Visa,Ibadan,21:30,0,0,0,1,0
43450,PharmaCare,Electronics,Visa,Enugu,09:00,0,0,0,0,0
32618,PharmaCare,Groceries,Visa,Kano,08:30,0,0,0,0,0
172742,LuxuryStore,Travel,Visa,Kano,09:30,0,0,0,1,0
13647,ElectroMart,Groceries,Visa,Lagos,06:00,0,0,0,0,0
786633,OnlineMall,Luxury,Mastercard,Ibadan,23:30,1,1,1,1,1
46222,ElectroMart,Groceries,Visa,Enugu,20:00,0,0,0,0,0
388212,ElectroMart,Luxury,Mastercard,Ibadan,21:00,1,1,0,1,1
579116,LuxuryStore,Luxury,VirtualCard,PortHarcourt,10:00,1,1,0,1,1
95207,ShopX,Groceries,Visa,Abuja,20:00,0,0,0,0,0
38403,ElectroMart,Luxury,Visa,Lagos,07:00,0,0,0,0,0
180669,ShopY,Luxury,Visa,Abuja,21:30,0,0,0,0,0
443049,OnlineMall,Electronics,Visa,Kano,01:30,1,1,1,1,0
8327,ShopY,Luxury,Mastercard,Abuja,10:00,0,0,0,0,0
151321,ElectroMart,Travel,Visa,Lagos,15:00,0,0,0,0,0
24098,LuxuryStore,Electronics,Visa,Enugu,22:00,0,0,1,1,0
35503,LuxuryStore,Healthcare,Visa,PortHarcourt,17:30,0,0,0,1,0
18250,ShopX,Travel,Visa,Enugu,09:00,0,0,0,0,0
48770,ShopY,Healthcare,Visa,Kano,03:30,0,0,1,0,0
103133,LuxuryStore,Groceries,Mastercard,Lagos,01:00,0,0,1,1,0
40277,ElectroMart,Groceries,Visa,PortHarcourt,07:30,0,0,0,0,0
42181,PharmaCare,Gaming,VirtualCard,Kano,18:00,0,0,0,0,1
34275,LuxuryStore,Groceries,Mastercard,Enugu,22:00,0,0,1,1,0
41796,PharmaCare,Groceries,VirtualCard,Ibadan,00:30,0,0,1,0,1
238209,PharmaCare,Travel,Visa,Ibadan,09:30,1,0,0,0,0
23919,LuxuryStore,Gaming,Mastercard,Kano,09:30,0,0,0,1,0
99584,ShopY,Healthcare,Mastercard,Kano,16:30,0,0,0,0,0
38789,ElectroMart,Groceries,Visa,Abuja,08:00,0,0,0,0,0
9868,LuxuryStore,Electronics,Mastercard,Kano,02:00,0,0,1,1,0
16283,PharmaCare,Travel,Visa,Kano,05:00,0,0,1,0,0
903387,ShopX,Electronics,VirtualCard,Ibadan,09:30,1,1,0,0,1
11721,ShopY,Healthcare,VirtualCard,Ibadan,07:30,0,0,0,0,1
36895,ElectroMart,Healthcare,Visa,Lagos,12:00,0,0,0,0,0
881551,LuxuryStore,Gaming,Mastercard,Lagos,23:00,1,1,1,1,1
65615,ShopX,Gaming,Visa,Lagos,15:30,0,0,0,0,0
8489,ShopX,Travel,Visa,Lagos,12:00,0,0,0,0,0
193581,OnlineMall,Healthcare,Mastercard,Enugu,03:30,0,0,1,1,0
377156,ElectroMart,Electronics,Mastercard,Lagos,12:00,1,1,0,1,1
188347,OnlineMall,Healthcare,Visa,Ibadan,01:30,0,0,1,1,0
70155,PharmaCare,Electronics,VirtualCard,Kano,10:00,0,0,0,0,1
8566,ShopX,Gaming,Visa,Lagos,16:30,0,0,0,0,0
14705,ElectroMart,Groceries,Visa,PortHarcourt,14:00,0,0,0,0,0
11375,ElectroMart,Electronics,Mastercard,PortHarcourt,06:30,0,0,0,0,0
23606,ShopY,Electronics,Mastercard,Ibadan,06:30,0,0,0,0,0
20365,LuxuryStore,Healthcare,Visa,Enugu,09:00,0,0,0,1,0
26093,ShopX,Travel,Visa,PortHarcourt,02:00,0,0,1,0,0
198880,OnlineMall,Luxury,Visa,Ibadan,08:00,0,0,0,1,0
8038,OnlineMall,Groceries,VirtualCard,Abuja,16:00,0,0,0,1,1
49556,PharmaCare,Electronics,Visa,PortHarcourt,19:30,0,0,0,0,0
37950,LuxuryStore,Travel,Visa,Lagos,06:30,0,0,0,1,0
8207,LuxuryStore,Luxury,VirtualCard,Lagos,16:30,0,0,0,1,1
31582,ShopX,Luxury,Visa,Kano,03:00,0,0,1,0,0
148851,ShopY,Electronics,Mastercard,Lagos,01:00,0,0,1,0,0
12618,LuxuryStore,Healthcare,Visa,Lagos,23:30,0,0,1,1,0
26577,PharmaCare,Travel,Mastercard,Kano,07:30,0,0,0,0,0
48845,ShopY,Travel,Visa,Kano,11:00,0,0,0,0,0
609245,LuxuryStore,Travel,Visa,Lagos,01:00,1,1,1,1,0
43377,OnlineMall,Groceries,Visa,PortHarcourt,04:00,0,0,1,1,0
41014,ShopY,Electronics,Visa,Enugu,20:30,0,0,0,0,0
6979,OnlineMall,Groceries,Visa,Abuja,01:30,0,0,1,1,0
8380,PharmaCare,Travel,Mastercard,Lagos,04:00,0,0,1,0,0
101938,LuxuryStore,Travel,Mastercard,Ibadan,03:00,1,0,1,1,1
25338,ShopX,Luxury,Mastercard,PortHarcourt,00:00,0,0,1,0,0
34277,PharmaCare,Healthcare,Visa,Ibadan,21:30,0,0,0,0,0
26609,LuxuryStore,Gaming,Visa,PortHarcourt,14:00,0,0,0,1,0
162452,OnlineMall,Travel,Mastercard,Ibadan,01:00,0,0,1,1,0
196421,ElectroMart,Groceries,Mastercard,Kano,19:00,0,0,0,0,0
173444,PharmaCare,Luxury,Mastercard,Ibadan,19:30,0,0,0,0,0
16782,ShopY,Electronics,Visa,Enugu,22:00,0,0,1,0,0
4397,ElectroMart,Travel,Visa,Abuja,20:00,0,0,0,0,0
889220,LuxuryStore,Gaming,Mastercard,PortHarcourt,22:00,1,1,1,1,1
12097,OnlineMall,Gaming,Mastercard,Enugu,07:00,0,0,0,1,0
33419,LuxuryStore,Electronics,Visa,Enugu,17:30,0,0,0,1,0
3048,ElectroMart,Electronics,VirtualCard,Lagos,08:30,0,0,0,0,1
774763,ElectroMart,Travel,Visa,Lagos,13:00,1,1,0,1,0
16096,LuxuryStore,Luxury,Visa,Kano,10:30,0,0,0,1,0
27772,ShopX,Healthcare,Mastercard,PortHarcourt,16:30,0,0,0,0,0
7299,PharmaCare,Healthcare,VirtualCard,PortHarcourt,23:30,0,0,1,0,1
149054,OnlineMall,Gaming,Mastercard,Lagos,22:00,1,0,1,1,1
29411,LuxuryStore,Electronics,Visa,PortHarcourt,22:30,0,0,1,1,0
18777,LuxuryStore,Healthcare,Mastercard,Ibadan,13:00,0,0,0,1,0
146729,ShopY,Groceries,Mastercard,PortHarcourt,19:30,0,0,0,0,0
17856,PharmaCare,Luxury,Visa,PortHarcourt,08:00,0,0,0,0,0
16341,LuxuryStore,Luxury,VirtualCard,PortHarcourt,23:00,0,0,1,1,1
474400,ElectroMart,Healthcare,VirtualCard,Enugu,02:30,1,1,1,1,1
44350,LuxuryStore,Healthcare,VirtualCard,Enugu,04:00,0,0,1,1,1
4272,ShopX,Travel,Visa,Abuja,05:00,0,0,1,0,0
644003,LuxuryStore,Luxury,Mastercard,Kano,08:00,1,1,0,1,1
23083,OnlineMall,Healthcare,Visa,PortHarcourt,04:30,0,0,1,1,0
5376,OnlineMall,Gaming,Visa,Abuja,04:00,0,0,1,1,0
13682,LuxuryStore,Travel,Visa,Enugu,06:30,0,0,0,1,0
133087,ElectroMart,Healthcare,Visa,Ibadan,01:00,0,0,1,0,0
151744,LuxuryStore,Groceries,Visa,Ibadan,03:30,0,0,1,1,0
30679,LuxuryStore,Healthcare,Mastercard,Ibadan,14:30,0,0,0,1,0
39367,LuxuryStore,Gaming,Mastercard,PortHarcourt,19:00,0,0,0,1,0
30968,PharmaCare,Gaming,Mastercard,Lagos,10:30,0,0,0,0,0
160500,ShopX,Gaming,VirtualCard,Lagos,09:00,0,0,0,0,1
184912,PharmaCare,Electronics,Mastercard,Abuja,12:30,0,0,0,0,0
81465,ShopX,Luxury,Mastercard,PortHarcourt,10:00,0,0,0,0,0
44202,ElectroMart,Gaming,Mastercard,Lagos,17:00,0,0,0,0,0
28651,ShopX,Gaming,Visa,Enugu,17:30,0,0,0,0,0
48799,ShopX,Gaming,Mastercard,Abuja,09:00,0,0,0,0,0
48378,LuxuryStore,Healthcare,Mastercard,Kano,04:30,0,0,1,1,0
27933,PharmaCare,Travel,Mastercard,Lagos,15:00,0,0,0,0,0
898084,PharmaCare,Luxury,Mastercard,Ibadan,19:00,1,1,0,0,1
151862,LuxuryStore,Electronics,Visa,Lagos,04:30,0,0,1,1,0
26509,LuxuryStore,Healthcare,Visa,Ibadan,01:30,0,0,1,1,0
45307,ShopY,Electronics,Mastercard,Kano,15:30,0,0,0,0,0
19513,ShopX,Luxury,Visa,Lagos,15:30,0,0,0,0,0
34935,PharmaCare,Gaming,Mastercard,PortHarcourt,11:30,0,0,0,0,0
43574,OnlineMall,Healthcare,Visa,Kano,20:30,0,0,0,1,0
162193,PharmaCare,Healthcare,Visa,Abuja,21:30,0,0,0,0,0
441277,ElectroMart,Electronics,VirtualCard,Ibadan,10:30,1,1,0,1,1
32195,ShopX,Groceries,Mastercard,Abuja,02:00,0,0,1,0,0
16665,OnlineMall,Groceries,Visa,Abuja,01:00,0,0,1,1,0
16580,OnlineMall,Healthcare,Visa,PortHarcourt,09:30,0,0,0,1,0
35465,PharmaCare,Groceries,Visa,Enugu,01:30,0,0,1,0,0
36572,PharmaCare,Healthcare,Visa,Kano,21:30,0,0,0,0,0
8010,ShopY,Electronics,Visa,Abuja,14:30,0,0,0,0,0
787295,PharmaCare,Electronics,Visa,Kano,13:30,1,1,0,0,0
34332,OnlineMall,Gaming,Mastercard,Kano,18:30,0,0,0,1,0
3600,LuxuryStore,Luxury,Mastercard,Ibadan,18:00,0,0,0,1,0
4971,ElectroMart,Gaming,Mastercard,Abuja,02:00,0,0,1,0,0
1749,LuxuryStore,Healthcare,Mastercard,Abuja,18:30,0,0,0,1,0
34648,OnlineMall,Luxury,Visa,Kano,22:30,0,0,1,1,0
25239,ElectroMart,Groceries,Visa,Lagos,13:30,0,0,0,0,0
36107,PharmaCare,Healthcare,Visa,Kano,23:00,0,0,1,0,0
31136,ShopY,Gaming,VirtualCard,Kano,14:30,0,0,0,0,1
18867,PharmaCare,Groceries,Visa,PortHarcourt,04:30,0,0,1,0,0
20157,ElectroMart,Healthcare,Visa,Lagos,21:00,0,0,0,0,0
10455,LuxuryStore,Electronics,Visa,Lagos,00:30,0,0,1,1,0
19492,ElectroMart,Healthcare,Visa,Abuja,01:30,0,0,1,0,0
15171,LuxuryStore,Electronics,Visa,Ibadan,22:30,0,0,1,1,0
98389,ShopX,Travel,Mastercard,Ibadan,02:30,0,0,1,0,0
9255,LuxuryStore,Groceries,Visa,Enugu,05:00,0,0,1,1,0
9865,LuxuryStore,Travel,Visa,Ibadan,22:00,0,0,1,1,0
8599,LuxuryStore,Travel,VirtualCard,Ibadan,16:30,0,0,0,1,1
33047,ShopY,Groceries,VirtualCard,Enugu,15:00,0,0,0,0,1
14309,ShopY,Gaming,Mastercard,Lagos,19:30,0,0,0,0,0
5609,LuxuryStore,Luxury,Mastercard,Abuja,01:00,0,0,1,1,0
22302,ShopY,Groceries,Mastercard,Ibadan,14:00,0,0,0,0,0
43753,OnlineMall,Travel,VirtualCard,Kano,10:00,0,0,0,1,1
33776,ElectroMart,Healthcare,Visa,Abuja,05:30,0,0,1,0,0
14635,LuxuryStore,Groceries,Visa,Enugu,15:00,0,0,0,1,0
23779,PharmaCare,Electronics,Mastercard,Kano,08:30,0,0,0,0,0
7874,ElectroMart,Travel,Visa,Ibadan,22:00,0,0,1,0,0
34311,LuxuryStore,Electronics,Mastercard,PortHarcourt,10:30,0,0,0,1,0
25514,OnlineMall,Travel,Mastercard,Lagos,03:00,0,0,1,1,0
8278,OnlineMall,Travel,Mastercard,Ibadan,20:30,0,0,0,1,0
18504,ShopY,Travel,Mastercard,Abuja,13:30,0,0,0,0,0
143687,ElectroMart,Healthcare,Visa,Lagos,22:00,0,0,1,0,0
9676,LuxuryStore,Healthcare,Visa,Ibadan,21:00,0,0,0,1,0
100053,ShopX,Electronics,Visa,Lagos,06:30,0,0,0,0,0
10829,OnlineMall,Gaming,Mastercard,Kano,09:30,0,0,0,1,0
163167,ElectroMart,Healthcare,Mastercard,PortHarcourt,17:00,0,0,0,0,0
145210,ShopY,Groceries,Mastercard,Enugu,05:00,0,0,1,0,0
28614,ShopY,Electronics,Visa,Enugu,05:30,0,0,1,0,0
32212,OnlineMall,Groceries,Mastercard,Enugu,14:30,0,0,0,1,0
5606,OnlineMall,Groceries,Visa,Ibadan,19:00,0,0,0,1,0
48858,ShopX,Gaming,Visa,PortHarcourt,11:30,1,0,0,0,0
9883,ElectroMart,Groceries,Visa,Enugu,07:30,0,0,0,0,0
3800,ElectroMart,Healthcare,Mastercard,PortHarcourt,02:30,0,0,1,0,0
57987,ElectroMart,Gaming,Mastercard,Enugu,11:30,0,0,0,0,0
28619,OnlineMall,Electronics,Mastercard,Lagos,22:30,1,0,1,1,1
45211,ElectroMart,Travel,Visa,Ibadan,10:30,0,0,0,0,0
40006,ShopX,Travel,Visa,PortHarcourt,14:30,0,0,0,0,0
3434,LuxuryStore,Groceries,Mastercard,Lagos,13:30,0,0,0,1,0
40346,PharmaCare,Electronics,Visa,PortHarcourt,09:30,0,0,0,0,0
34746,PharmaCare,Groceries,Mastercard,Enugu,03:00,0,0,1,0,0
7794,ElectroMart,Travel,Visa,Lagos,16:30,0,0,0,0,0
1763,PharmaCare,Travel,Visa,Lagos,17:00,0,0,0,0,0
38347,ShopX,Travel,Mastercard,Lagos,18:30,0,0,0,0,0
669223,LuxuryStore,Electronics,Mastercard,PortHarcourt,19:00,1,1,0,1,1
797676,PharmaCare,Gaming,Mastercard,Enugu,22:30,1,1,1,0,1
47835,OnlineMall,Travel,Mastercard,Enugu,01:30,0,0,1,1,0
26304,ShopX,Electronics,Visa,Ibadan,02:30,0,0,1,0,0
16228,ShopY,Healthcare,Visa,Lagos,19:00,0,0,0,0,0
967,PharmaCare,Travel,Visa,Enugu,09:30,0,0,0,0,0
8200,OnlineMall,Luxury,Mastercard,Kano,13:00,0,0,0,1,0
13592,LuxuryStore,Luxury,Mastercard,PortHarcourt,17:00,0,0,0,1,0
169250,ElectroMart,Travel,Mastercard,Abuja,08:00,0,0,0,0,0
26926,ShopX,Healthcare,Visa,Kano,15:00,0,0,0,0,0
9330,PharmaCare,Travel,Visa,Lagos,20:30,0,0,0,0,0
109388,ShopY,Luxury,Mastercard,Enugu,08:30,0,0,0,0,0
37509,LuxuryStore,Travel,Visa,Lagos,06:00,0,0,0,1,0
8692,ShopY,Electronics,VirtualCard,Kano,04:30,0,0,1,0,1
6159,PharmaCare,Gaming,VirtualCard,Abuja,05:30,0,0,1,0,1
46124,OnlineMall,Electronics,VirtualCard,PortHarcourt,17:30,0,0,0,1,1
39577,ElectroMart,Groceries,Visa,Kano,22:00,0,0,1,0,0
40660,ShopY,Healthcare,Mastercard,PortHarcourt,09:00,0,0,0,0,0
366351,ShopY,Gaming,Mastercard,Abuja,03:30,1,1,1,0,1
39872,PharmaCare,Electronics,Visa,Ibadan,05:30,0,0,1,0,0
48612,ShopY,Luxury,Visa,Enugu,13:00,0,0,0,0,0
138748,ElectroMart,Gaming,VirtualCard,PortHarcourt,15:00,0,0,0,0,1
46656,LuxuryStore,Groceries,Visa,PortHarcourt,00:00,0,0,1,1,0
21841,ElectroMart,Luxury,VirtualCard,Lagos,19:30,0,0,0,0,1
1739,OnlineMall,Healthcare,Mastercard,Abuja,08:00,0,0,0,1,0
3241,ElectroMart,Electronics,VirtualCard,Enugu,10:30,0,0,0,0,1
406075,PharmaCare,Luxury,Mastercard,Abuja,03:00,1,1,1,0,1
370423,ElectroMart,Travel,Mastercard,Ibadan,20:30,1,1,0,1,1
839688,PharmaCare,Luxury,Visa,Ibadan,20:00,1,1,0,0,0
74627,ShopY,Travel,VirtualCard,Kano,06:30,0,0,0,0,1
108116,OnlineMall,Electronics,VirtualCard,Ibadan,02:30,0,0,1,1,1
31859,LuxuryStore,Healthcare,Mastercard,Ibadan,02:30,0,0,1,1,0
38639,PharmaCare,Healthcare,Visa,Kano,09:30,0,0,0,0,0
33854,ShopX,Healthcare,VirtualCard,Abuja,21:30,0,0,0,0,1
48750,ElectroMart,Groceries,Mastercard,Kano,04:00,0,0,1,0,0
141741,ShopX,Groceries,Mastercard,Lagos,13:30,0,0,0,0,0
20516,PharmaCare,Luxury,Visa,Kano,10:00,0,0,0,0,0
477161,OnlineMall,Electronics,Mastercard,Ibadan,22:00,1,1,1,1,1
170125,OnlineMall,Electronics,Visa,Ibadan,08:30,0,0,0,1,0
561534,OnlineMall,Groceries,Mastercard,Abuja,09:00,1,1,0,1,1
7612,PharmaCare,Electronics,Visa,Kano,21:00,0,0,0,0,0
6251,ElectroMart,Gaming,Visa,Abuja,09:30,0,0,0,0,0
38607,PharmaCare,Electronics,Visa,Ibadan,23:30,0,0,1,0,0
860,ShopX,Luxury,Visa,Lagos,08:00,0,0,0,0,0
38305,ElectroMart,Luxury,Visa,PortHarcourt,16:00,0,0,0,0,0
727705,PharmaCare,Travel,Mastercard,Lagos,14:00,1,1,0,0,1
42649,OnlineMall,Electronics,Visa,Abuja,06:30,0,0,0,1,0
8304,ShopY,Healthcare,VirtualCard,PortHarcourt,18:00,0,0,0,0,1
891029,OnlineMall,Electronics,VirtualCard,Ibadan,12:30,1,1,0,1,1
106209,PharmaCare,Gaming,Visa,PortHarcourt,16:00,0,0,0,0,0
88038,OnlineMall,Luxury,Visa,PortHarcourt,09:30,0,0,0,1,0
9833,ShopY,Travel,Visa,Ibadan,19:30,0,0,0,0,0
164072,PharmaCare,Healthcare,Visa,Enugu,16:00,0,0,0,0,0
39582,LuxuryStore,Electronics,Visa,PortHarcourt,10:30,0,0,0,1,0
33560,LuxuryStore,Electronics,Visa,Lagos,05:30,0,0,1,1,0
18773,PharmaCare,Electronics,Mastercard,Ibadan,06:00,0,0,0,0,0
14054,ElectroMart,Groceries,Visa,Enugu,08:30,0,0,0,0,0
9700,PharmaCare,Electronics,Visa,Abuja,22:00,0,0,1,0,0
40168,OnlineMall,Healthcare,Mastercard,Abuja,06:30,0,0,0,1,0
14662,LuxuryStore,Electronics,Mastercard,Enugu,23:30,0,0,1,1,0
448426,LuxuryStore,Gaming,Visa,Lagos,15:30,1,1,0,1,0
192733,ShopX,Groceries,Visa,Enugu,08:00,0,0,0,0,0
2630,ShopY,Healthcare,Visa,Kano,02:00,0,0,1,0,0
12320,PharmaCare,Travel,VirtualCard,Enugu,15:00,0,0,0,0,1
10615,ShopX,Travel,Visa,Enugu,17:00,0,0,0,0,0
133937,LuxuryStore,Gaming,Visa,Kano,03:30,0,0,1,1,0
43031,LuxuryStore,Healthcare,Visa,Abuja,06:00,0,0,0,1,0
45232,OnlineMall,Travel,Mastercard,Enugu,04:00,0,0,1,1,0
8991,LuxuryStore,Gaming,Visa,PortHarcourt,10:00,0,0,0,1,0
659875,PharmaCare,Travel,VirtualCard,Lagos,00:30,1,1,1,0,1
72419,PharmaCare,Luxury,Visa,Lagos,12:00,0,0,0,0,0
30791,ElectroMart,Travel,Visa,Abuja,12:30,0,0,0,0,0
46781,PharmaCare,Luxury,Visa,Abuja,14:30,0,0,0,0,0
168852,PharmaCare,Gaming,Visa,Lagos,05:30,0,0,1,0,0
11511,ShopY,Healthcare,Visa,Ibadan,05:30,0,0,1,0,0
29510,ElectroMart,Gaming,Visa,Kano,10:00,1,0,0,1,0
2242,OnlineMall,Travel,Mastercard,Kano,22:00,0,0,1,1,0
47796,LuxuryStore,Healthcare,VirtualCard,Kano,19:30,0,0,0,1,1
677049,LuxuryStore,Gaming,Visa,Ibadan,21:00,1,1,0,1,0
969175,PharmaCare,Healthcare,Visa,Abuja,04:00,1,1,1,0,0
963497,ShopY,Electronics,Visa,Kano,18:30,1,1,0,0,0
28833,ElectroMart,Gaming,Mastercard,PortHarcourt,21:00,0,0,0,0,0
24289,ShopX,Groceries,Visa,PortHarcourt,16:30,0,0,0,0,0
2845,LuxuryStore,Electronics,VirtualCard,PortHarcourt,21:30,0,0,0,1,1
31495,LuxuryStore,Groceries,Visa,Kano,11:00,0,0,0,1,0
27871,PharmaCare,Healthcare,Visa,Enugu,04:00,0,0,1,0,0
12659,OnlineMall,Luxury,Visa,Kano,12:30,0,0,0,1,0
46189,PharmaCare,Groceries,Mastercard,Ibadan,23:30,0,0,1,0,0
308375,ElectroMart,Travel,Mastercard,Ibadan,18:00,1,1,0,1,1
86983,LuxuryStore,Luxury,VirtualCard,Lagos,20:30,1,0,0,1,1
35348,LuxuryStore,Travel,Mastercard,Lagos,15:30,0,0,0,1,0
24983,ShopY,Healthcare,Mastercard,Abuja,11:30,0,0,0,0,0
16020,ElectroMart,Travel,Visa,Ibadan,23:00,0,0,1,0,0
59901,OnlineMall,Electronics,Mastercard,Lagos,00:30,0,0,1,1,0
126409,ShopY,Groceries,Visa,Kano,18:00,0,0,0,0,0
37031,ElectroMart,Travel,Mastercard,Kano,18:30,0,0,0,0,0
92922,ShopX,Groceries,Visa,Ibadan,16:00,0,0,0,0,0
113927,PharmaCare,Luxury,Visa,Ibadan,08:00,0,0,0,0,0
23676,LuxuryStore,Luxury,Visa,Kano,15:30,0,0,0,1,0
66390,ShopY,Groceries,Mastercard,Ibadan,21:30,0,0,0,0,0
12237,OnlineMall,Gaming,Visa,Ibadan,05:00,0,0,1,1,0
40955,ShopX,Electronics,Mastercard,Kano,06:00,0,0,0,0,0
42488,PharmaCare,Groceries,Visa,Ibadan,17:00,0,0,0,0,0
52225,ElectroMart,Gaming,Visa,Lagos,21:00,0,0,0,0,0
15282,ShopY,Travel,Mastercard,Enugu,04:30,0,0,1,0,0
719463,LuxuryStore,Travel,Mastercard,Ibadan,12:30,1,1,0,1,1
30148,ElectroMart,Electronics,Visa,Kano,08:30,0,0,0,0,0
825852,LuxuryStore,Luxury,Visa,Ibadan,13:00,1,1,0,1,0
24360,ElectroMart,Electronics,Mastercard,PortHarcourt,11:30,0,0,0,0,0
2098,LuxuryStore,Healthcare,Visa,PortHarcourt,10:30,0,0,0,1,0
154657,OnlineMall,Gaming,Visa,Enugu,08:30,0,0,0,1,0
13787,OnlineMall,Travel,Visa,PortHarcourt,06:30,0,0,0,1,0
40067,LuxuryStore,Groceries,Mastercard,Enugu,04:00,0,0,1,1,0
154431,LuxuryStore,Healthcare,Visa,PortHarcourt,12:00,0,0,0,1,0
7683,ShopY,Travel,Mastercard,Kano,09:30,0,0,0,0,0
673271,LuxuryStore,Healthcare,Visa,PortHarcourt,00:00,1,1,1,1,0
124295,ShopX,Healthcare,Mastercard,Abuja,13:00,0,0,0,0,0
